,tag,yield,greatstone_rating,return_ytd,2014_category_return,2012_return_category,years_up,2018_return_category,category_return_1year,cash_percent_of_portfolio,pc_ratio,2011_return_category,ytd_return_fund,years_down,2014_return_fund,category_return_1month,2013_return_fund,fund_return_3months,ytd_return_category,pb_ratio,2017_category_return,1_year_return_fund,pe_ratio,2015_return_fund,portfolio_convertable,3_months_return_category,portfolio_others,2016_return_fund,mmc,stock_percent_of_portfolio,2016_return_category,ps_ratio,2011_return_fund,2010_return_fund,fund_return_3years,2012_fund_return,2018_return_fund,2017_return_fund,category_ratio_net_annual_expense,category_return_2015,1_month_fund_return,bond_percentage_of_porfolio,portfolio_preferred,2010_return_category,2013_category_return,fund_ratio_net_annual_expense,3y_treynor_ratio,3y_alpha_ratio,3y_sharpe_ratio,3y_rma_ratio,3y_beta_ratio,3y_r2_ratio,3y_std_ratio,3y_return_ratio,5y_treynor_ratio,5y_alpha_ratio,5y_sharpe_ratio,5y_rma_ratio,5y_beta_ratio,5y_r2_ratio,5y_std_ratio,5y_return_ratio,10y_treynor_ratio,10y_alpha_ratio,10y_sharpe_ratio,10y_rma_ratio,10y_beta_ratio,10y_r2_ratio,10y_std_ratio,10y_return_ratio,category,bb_rating,below_b_rating,others_rating,maturity_bond,b_rating,a_rating,aaa_rating,aa_rating,bbb_rating,duration_bond,Medium,Small,Unknown
portfolio_preferred,-0.01845772124560388,0.12371246434053942,0.01937450830158942,-5.8826249344468794e-05,0.04706224190664148,0.011091388031418514,-0.012911568918817567,0.032755317033614985,0.03707051878657964,-0.016798387442004712,0.008222508478448576,0.023971960875192502,7.776979785357054e-05,-0.019427089713606426,0.03674582875389888,0.027006865512119848,-0.026753542913451837,0.0002650029587953872,-0.012065312684370586,-0.01006330239352428,-0.04363664705801185,0.052402599947954105,0.03277866616515867,0.00133521930961935,0.33491981384189096,-0.012065312684370586,0.007063172852581606,0.016924533869710243,0.004387784465603681,-0.08463146160089764,-0.0015118214173223076,0.020834656836501226,0.01667494325305367,-0.0015133512608806992,-0.006572356545492533,0.016535085233191964,0.029611862977802134,-0.04522903658545821,0.015931664849065198,0.020357044255122584,0.021020085789265584,0.0035595139341532407,1.0,0.007471717372879214,-0.03241511778862388,0.03623905032252164,0.01555299266202167,0.014993271072930612,0.04562138400185956,-0.04550236279396762,-0.03778248284050584,-0.018654856628283818,0.02095092531889591,0.00010199349934682199,-0.0036852967487812365,0.015105182129635396,0.04142449391033143,-0.036833652295187036,-0.03200439962616233,-0.019861175653723227,0.0034241863727437205,0.005681625728975514,-0.009147528885387963,-0.021932876198660408,0.0022339637270522247,-0.0018538422590255645,-0.028584044093175748,-0.02905576063592256,-0.02371779801601961,-0.017968113775020396,-0.025855241795726285,0.10587107572946279,-0.039226595578090995,-0.0921562330810878,0.010346909431501067,-0.056515337929514034,-0.02473557968151994,-0.03338698219782075,-0.035478795058788676,0.09392862417414045,0.012521011501845576,-0.015346581038416877,0.0471204872943018,0.0040380729301304225
2010_return_category,0.025052502238573977,-0.2172022183421787,0.14535635478113992,0.40828733776890164,0.2595401260760061,0.707547048301913,0.46724151739822856,-0.2772948614000859,0.09245583306042583,-0.2158010870193449,0.21724146122739743,-0.36516037672755686,0.40893112051716624,0.5203339810269387,0.24840883003950032,-0.16323385671989687,0.6171168676891509,0.41979819551891345,0.4551245376246476,0.12313361166072234,0.31717442431430953,0.06672834301177098,0.29904126392213604,-0.13414180325346287,0.005367153972825548,0.4551245376246476,-0.050826155942297814,0.38069184045358984,0.018035115702168973,0.35257472691771446,0.4419739804647753,0.1078943896459374,-0.29404075351792336,0.8779558749186295,0.38953674655843645,0.685596953678936,-0.24298131319185884,0.3240687829894951,0.04652912210138406,-0.1491711643004156,-0.10347253623878765,-0.2950613097931874,0.007471717372879214,1.0,0.6053695845410828,0.08937649054400433,0.02534937139392261,0.09875905216632176,0.19696004039904585,0.4103633365395629,0.27308709111307755,0.18106280552809087,0.1840112556798861,0.012079350484497087,0.05713751799901083,0.1548148841256064,0.07619897125487006,0.34700130060001555,0.38244812970569764,0.2888601677486688,0.3191019588839631,0.10582983037531302,0.05941017810460248,0.24008001634800294,0.39557001107447437,0.6185859188493177,0.5092442307447748,0.4631024347227187,0.45570282116425764,0.41399483768087564,-0.013510293494416393,-0.07419700360629641,0.051800711983759976,0.07785948465191206,-0.19082005209262196,0.0553127260409562,-0.23346290662510177,-0.16209959874506472,-0.20056782407813073,-0.17416733533885922,-0.20668133180555387,0.021491581906550754,0.10522724008230783,-0.13424054883129613
2013_category_return,0.016173108913523294,-0.3636486148257432,0.09304014085997821,0.5823103497086878,0.3708044941231217,0.6399294279968396,0.2849589057531416,-0.28127959534363667,0.19141863279118218,-0.20362064827033496,0.3542780269891473,-0.31314461545271066,0.5832270028685114,0.32074523298608376,0.3400384143051858,-0.23856757278440588,0.9250402230288712,0.5897329077109108,0.6098613172482001,0.21867995353227535,0.4491676736483647,0.1389102981097661,0.40561871712938347,0.013104464621005972,-0.016696007960126335,0.6098613172482001,-0.07793989260567809,0.3228098552193106,-0.03060148334114851,0.5716622236296015,0.33166687532637934,0.13600503767375485,-0.26149694651698957,0.5785534915248062,0.5992542211530459,0.5909639888880256,-0.2730111202711482,0.4744088352163463,0.08801290274274966,0.041259964072525475,-0.14790082572662525,-0.5274554663039658,-0.03241511778862388,0.6053695845410828,1.0,0.08958038541441396,0.027953947850716677,0.10335053928639036,0.3406086325135967,0.6108126166332416,0.36631963910682713,0.1456333520716021,0.12702599733817807,0.005958076003063439,0.052032091616053926,0.17595583192169267,0.1122447269731782,0.5673073420441617,0.44003236178827604,0.24949786930742476,0.25999973931398174,0.0804455462469925,0.030938040169918316,0.16829834812472236,0.24539002679157407,0.617833173876411,0.36546541541692823,0.26915620166142334,0.25291268149709256,0.2290728990656473,0.06108417063211768,-0.19470966810108173,0.1327541863235404,0.12816506106155162,-0.3407243327560638,0.1504724345076116,-0.33809075173758546,-0.2510853581556356,-0.27934710470833574,-0.3051719217337123,-0.36785295938575074,-0.12368724215589232,0.03594819620779634,-0.1898615605580363
fund_ratio_net_annual_expense,-0.03230300884829166,-0.2072901394651435,-0.24266868246300086,0.050726387525383485,-0.040325595984829994,0.06259505750972037,-0.028410415447504576,-0.14249641753537948,-0.142668398653174,0.21323196330629834,0.08472829431044794,-0.1774315123096153,0.0509536887229491,0.20440457515083243,-0.08907791478068097,-0.08322304148940934,0.08265621879390009,0.042021964340360075,0.06079144180450578,0.03383079673765387,0.04232012364595356,-0.15323262510747443,0.12474725712902378,-0.17746410257202147,0.029558728396929513,0.06079144180450578,0.0981094727781653,0.014672900020911738,0.019049956942060183,0.1160774992351163,0.05078908787817408,0.05233020076142269,-0.20024889280665067,0.073853854605556,-0.049364990159641825,0.05400392630808792,-0.19841012406938413,0.0443463080703319,0.4508497251650695,-0.1396352975233277,-0.07074729988996725,-0.21797748131962227,0.03623905032252164,0.08937649054400433,0.08958038541441396,1.0,-0.04559758438807868,0.08308358895570038,-0.11088578251656128,-0.002322874874026137,-0.005831828825191115,-0.04762062656898757,0.029394344794228852,0.009414094850987239,-0.04827384923285816,0.13324266775911583,-0.2492999557632753,-0.021104017654343797,-0.026408657442421764,-0.05307790802856471,-0.015571471129956533,-0.06664893552898007,-0.00040852478056032943,0.0665823642320686,-0.16598288862295932,0.01591784635423415,-0.020822084627074022,-0.05938523795007178,-0.039716339542461634,-0.10876531206502028,-0.07777760081408984,-0.048250599612714745,0.03931882072467134,0.021989505616923463,-0.1636725049193839,0.0307655354361441,-0.19922776890214774,-0.21729092640662123,-0.14581929061725343,-0.1764949182201277,-0.2204609855056777,0.0084515997059918,0.02820523747515942,0.03150499944497122
3y_treynor_ratio,-0.01951520998862676,0.013886380473314378,0.1827008064064081,0.03761517202766866,0.028920440888966347,0.03939577241867048,0.030163783663421963,-0.004629641692138967,0.023526608060578068,-0.01794084880740064,0.027441423978819338,-0.015199678647422353,0.042225424738434394,-0.010328690313510585,0.03182521305994538,0.011985817139826603,0.03309179633651364,0.03534956268406808,0.017190459718539972,0.017612156425929316,0.04227218327827551,0.08069913432566539,0.039428310005358014,0.02272431271005763,0.017433288287629533,0.017190459718539972,-0.03501039850903015,0.044803137196035916,0.007849931740684279,0.0041141084979870336,0.016890847755889702,0.018487868045968702,-0.0032911989429073234,0.020772178642064508,0.1363763008404142,0.04049782147327414,0.0587797370113517,0.059879552502338895,-0.044329713012422785,0.0056024554206835905,0.04166957832374366,0.007645081907361398,0.01555299266202167,0.02534937139392261,0.027953947850716677,-0.04559758438807868,1.0,-0.0363368807339784,0.1334592591141411,0.0902968950614065,0.057579920949318165,0.013195320664823628,0.05658240372899827,0.014472703113364524,0.10345811706443803,-0.015130166797379337,0.09018732743331552,0.04310782155046124,0.04197554104541442,0.007136947265843125,0.06344534550399501,0.10582457457180165,0.0033422205845837407,0.02913611751117786,0.0873015805647223,0.049827042286775064,0.031198034947113255,0.00516786183913931,0.03840087331856352,0.07270541911665851,-0.011045086758275428,0.001280868350396581,-0.021177769657343082,-0.022972628518850652,0.0017220548717355962,-0.0020649222275689887,0.030322827231208827,-0.008030590226263875,-0.017225717581644692,0.03951767370201471,0.0058828453743576875,0.00906359805468362,0.008145226260619828,-0.011055760748494087
3y_alpha_ratio,0.002265225225593289,-0.05583706469510633,-0.017359287581330905,0.13887770250248763,0.04338871154482688,0.11405838148374156,0.01629839882097755,-0.14564654818685194,-0.019198467761903842,-0.07804232780726514,0.0758309151592058,-0.11594987559558555,0.1368908878602635,0.08362040541308069,0.024402737719452925,-0.006863157730959442,0.10150858851143091,0.14067362949391515,0.1309509687715085,0.0386075477439051,0.1311006807377699,-0.09593099543248419,0.11640622191311231,-0.030271495589597415,0.02343083704943029,0.1309509687715085,0.00740612289329888,0.07245518472464278,-0.0026755581441333825,0.16442278735249638,0.12985359952394138,0.046932942201060625,-0.11156736665323093,0.08993106329831639,0.09575862288724073,0.10231847429038522,-0.20752322341169904,0.13200441976577204,0.0531752321639769,-0.08293640938302432,-0.025373175579514764,-0.15042816225268368,0.014993271072930612,0.09875905216632176,0.10335053928639036,0.08308358895570038,-0.0363368807339784,1.0,0.1040124600669496,0.13580866923816315,0.1734215355614272,0.08014112496933616,0.2066831758862414,0.01999769485533305,-0.009513710732559187,0.3184517793230107,-0.037455642655366085,0.1029477211323417,0.12408149369774375,0.0472142413537481,0.12154351043795232,0.0034808902186859504,0.00398277882985635,0.07701240555549388,-0.00030182531513008243,0.14095239887528377,0.09389215019908369,0.05015918197370986,0.08244932359889513,0.032732324608747476,-0.07518652727061355,0.0008026921974964478,-0.021035305419868505,-0.017205168661545006,-0.07250672751169064,-0.022027401993222097,-0.12098009094061969,-0.10366629405521094,-0.08167852077988538,-0.09876033048861843,-0.09909882993543154,-0.05791245327683476,-0.0006066721015072591,-0.06739537158758613
3y_sharpe_ratio,0.024621101441953404,-0.03315908215463926,0.3741059273800955,0.3514194226254763,0.14959212310381664,0.23001827053158955,0.04830185385243487,-0.0270025501639362,0.23252711948724808,-0.12929416697977808,0.2989127214642789,-0.154409129366068,0.3520851248948463,0.044940692471235194,0.13684766553906016,0.02800585903560534,0.32117656679263046,0.35444873541921756,0.36333440798085054,0.18594519288221925,0.3772993505281146,0.27886059363808063,0.32185432288995247,0.07208491602969704,0.0649090496150915,0.36333440798085054,-0.05759655674091164,0.19279782365393439,0.02501434311903866,0.2445051723161327,0.1880466073032914,0.14821645999279634,-0.09822962130101791,0.17698561823716344,0.639725162622375,0.18958677810067437,0.08776093438161717,0.38493626375327,-0.14932052661317569,0.030941957587156496,0.09417555889698541,-0.21073846106930227,0.04562138400185956,0.19696004039904585,0.3406086325135967,-0.11088578251656128,0.1334592591141411,0.1040124600669496,1.0,0.5877177409495016,0.20809873429750597,0.1931873043143393,0.19859865044413394,0.012984798373815276,0.12699963671822015,0.096196517219283,0.4111184562675336,0.44047651933002346,0.1803390178955297,0.13973226090813898,0.16200363295019563,0.1274013780341539,0.022471525805993924,0.009212549641491834,0.22225594873732005,0.41848738416541276,0.09662115411344255,0.08542589261300462,0.1004412663668351,0.12553796942389123,-0.05698053171884125,0.2179946432910717,-0.2300279916799997,-0.00989191247197314,-0.11218282251930188,-0.2617337507284825,-0.23403191433119477,-0.061233388697537756,-0.28409642838454485,-0.047252707894075374,-0.09213641633451938,-0.2877599917914359,0.06480760050700743,-0.10887334541370436
3y_rma_ratio,0.025102087889297027,-0.38212062334632185,0.29674947191619466,0.7188397214224902,0.21928728010516627,0.38502233507974615,0.0862421581056356,-0.36732589968666113,0.18519470268416302,-0.2538450435977824,0.47202112302784643,-0.35987492950347644,0.7193246110155481,0.20075992542971766,0.18604031103679294,-0.12114181733275933,0.573999970089452,0.7153465965162201,0.7593389557467357,0.2934004916966855,0.6424069539917618,0.24827632894623008,0.5652547071506054,-0.006866363113197457,-0.010208258511606796,0.7593389557467357,-0.09848623612542136,0.2753743344416106,-0.04095297793449284,0.6984736330039161,0.31192297906178496,0.2239610199134707,-0.2727012646096396,0.36882071161425467,0.8475419290353444,0.33463882460643524,-0.21310969758688433,0.6235876947742387,0.09322460760508189,-0.055052769629550594,0.005805677051752602,-0.6406213786141668,-0.04550236279396762,0.4103633365395629,0.6108126166332416,-0.002322874874026137,0.0902968950614065,0.13580866923816315,0.5877177409495016,1.0,0.5298736948041035,0.21703170070390781,0.26722264372987625,0.009331763886736451,0.08742800022728218,0.10566352903263398,0.17018277297140422,0.7290659053328246,0.4893901303883503,0.20546221798367947,0.24043836669896868,0.13457675277486997,0.029011225892326423,0.06986128831124691,0.1931251396510125,0.6598842423341861,0.3453873213383322,0.22058143736818325,0.20961293473508846,0.20986764501734068,0.006087997389769473,-0.20126437256426508,0.11324336928224907,0.14005410382442265,-0.38560535093705095,0.15146873020719345,-0.40900987352802154,-0.291533816107657,-0.33238973255476334,-0.3768695002767669,-0.40302234990834923,-0.14354994676120675,-0.0027061713776572027,-0.21368614132967012
3y_beta_ratio,0.029714172919745797,-0.2632725927691193,0.27161600058172425,0.43271233628444966,0.1692842289855199,0.3111236295469025,0.10217564489758524,-0.33659855911153097,0.023334676694120544,-0.23455472409221448,0.21353848638774856,-0.18753057610338558,0.43293331834896115,0.24079921434215268,0.15045001842509637,-0.03880770924734337,0.3508945756455715,0.4291244673799807,0.45226518181307196,0.15502748289750357,0.42127634048333723,-0.009181368788366952,0.2889084013998478,-0.06424307850735896,-0.014541727649995353,0.45226518181307196,-0.054999860422418195,0.16175065041397121,-0.06625719074132745,0.4455358506076235,0.1954986922093834,0.09219801025286035,-0.13400380966311956,0.228758937758153,0.46478588980321595,0.2589232604931643,-0.3178786899095666,0.40361607292236057,-0.08632628055394809,-0.09396380697839175,0.001385315235649031,-0.37828785817934296,-0.03778248284050584,0.27308709111307755,0.36631963910682713,-0.005831828825191115,0.057579920949318165,0.1734215355614272,0.20809873429750597,0.5298736948041035,1.0,0.43131360856105627,0.4842388711018319,0.058506268644891744,0.05481673659269681,0.15170098132484777,0.11615550208606665,0.3810935231099912,0.8146723204155574,0.315502049741168,0.33364191844367197,0.12611845743985184,0.019173146716635583,0.08897463864527234,0.14609037237476963,0.38587218384655203,0.5149783678026395,0.24262212030610775,0.23632156409692623,0.1917957007408479,-0.012268540678421737,-0.27224002190801977,0.21827865322272264,0.032944180442395846,0.004461215629864015,0.2689060258299448,-0.06452340314039955,-0.032401642996763354,-0.051518614413417284,-0.09876660640938226,0.035277880781944534,-0.041222755208558406,-0.07824614373434549,-0.17815777285596282
3y_r2_ratio,0.015305201542309379,-0.03425586093634251,0.39225709339334863,0.07421090552244305,0.12706763206452115,0.2300518974111535,0.200053601344675,-0.04952647138524345,0.01951730324683595,-0.1452585636752296,0.0051655575153145014,-0.04017985413908824,0.07404721995830105,0.14095827421875004,0.13246753805319336,0.011934063464776821,0.134583494098929,0.07718765248494801,0.09670220473587317,0.024235656881335763,0.1259567713348921,0.02352986054221126,0.019209762202551432,0.005761226916575078,-0.01579820412464964,0.09670220473587317,-0.019319321869710963,0.08387399864151135,-0.006154890937296664,0.07210096363769454,0.11875401439261199,0.012086687340807289,0.005360486680035685,0.13668620305636484,0.22696764483918355,0.17954423376236547,-0.04953419960634582,0.141814957885357,-0.04488129275209605,-0.06606563413366143,0.04935260525103167,-0.007482460300554248,-0.018654856628283818,0.18106280552809087,0.1456333520716021,-0.04762062656898757,0.013195320664823628,0.08014112496933616,0.1931873043143393,0.21703170070390781,0.43131360856105627,1.0,0.47599093623268884,0.014264995254007144,0.04474084175920459,0.07535255926051138,0.1720482430633121,0.15482167560264798,0.3586027014698731,0.7304023966118486,0.35383512262822747,0.1698700741117618,0.012004163073595885,0.086882710864619,0.2655298297753339,0.22058848116440635,0.27114633444762143,0.38535002925395945,0.2538895161445926,0.23813346275848332,-0.0682784037886741,-0.05079737077302096,0.09000559044010288,-0.009412150533610528,0.05256391517718639,0.06662417684786963,0.03639662929083127,0.041502980466626864,0.05799530495709171,0.011977937912166323,0.05792037467895048,0.020763683543320262,-0.03537563461062589,-0.08163907557698778
3y_std_ratio,-0.006771429027340436,0.02242739006066096,0.4412667260213679,0.09917437665676927,0.11585346525291931,0.23080937946317692,0.1861317103658796,-0.03610798872114706,0.024564848929897184,-0.1203763437520192,0.031194440006657064,-0.04008423439133411,0.0978493088345701,0.2030439367108275,0.10317660267076537,0.013543287629491507,0.14046476682032716,0.09635549625991498,0.08482855796539197,0.0182574246984621,0.11108238599049408,-0.009073787412026206,0.05913271196850317,-0.08207138499377332,0.003809671528899206,0.08482855796539197,-0.0038291301118083317,0.16981828725143325,0.03292869630822506,0.05128755399239232,0.1619562598548803,0.027762191903492373,-0.00988353686323956,0.15030507278647504,0.27289866304550514,0.1940870588910503,-0.10168683510250386,0.16194452158000017,-0.048310807830999766,-0.09134677455442777,0.0035784693527636563,0.003890817561375528,0.02095092531889591,0.1840112556798861,0.12702599733817807,0.029394344794228852,0.05658240372899827,0.2066831758862414,0.19859865044413394,0.26722264372987625,0.4842388711018319,0.47599093623268884,1.0,0.06135390760736433,0.03868594168941233,0.209033375233291,0.12918918458882048,0.1466302709307676,0.39947782825535144,0.35690299022366345,0.6759827175864922,0.16642464733027396,0.020040992682385114,0.12566832496929742,0.22657764961987342,0.23009231184069107,0.2796278352064232,0.27438683125217966,0.3709536663111584,0.26971051056437384,-0.09261346480119237,0.04272771827151652,-0.061411339528571515,-0.02896015337459658,0.08091259559614272,-0.060345586847531406,0.045542625795847114,-0.02273756547452653,0.06196950360016567,0.0031398085148656866,0.06843459283455908,0.04023612505094366,0.031383204135008266,-0.09056521442778252
3y_return_ratio,0.0195308327820113,-0.015351902213927354,0.03213521979494024,0.007092749105074203,-0.016335997764445054,-0.0014513642932128465,0.002220808927458693,-0.0162575365461985,-0.02695840201472372,-0.0031194101779387414,0.016173808908607316,-0.008797040980953902,0.007294554680082923,0.013739610094424547,-0.021335873933390162,0.010042640267972074,0.015939271132786228,0.016307893244819627,0.023764297292417517,0.002549525565868854,-0.012253928731001885,-0.056970839450000636,0.04114054312523764,-0.026515508759301226,0.0026721643463498397,0.023764297292417517,-0.00506033876120197,0.02657796582402573,0.0005453033087388112,0.011076491469679933,0.01975065073858781,0.013574273043761213,-0.016088321124825018,0.024827759397840328,-0.04159088789661471,-0.0023651500664309535,-0.053619913114863006,-0.021890682800428364,0.008719699874636666,-0.029650528626162985,-0.021716137170429497,-0.009117795145651572,0.00010199349934682199,0.012079350484497087,0.005958076003063439,0.009414094850987239,0.014472703113364524,0.01999769485533305,0.012984798373815276,0.009331763886736451,0.058506268644891744,0.014264995254007144,0.06135390760736433,1.0,0.010146587173164832,0.008599987321948438,0.006015073187983471,0.03883618191664808,0.030234049156025528,0.005073816398907305,0.023773484906517813,0.04448477048618697,-0.004387662821739769,0.022405976657808014,0.003651940910738835,0.0035090358955816654,0.03154522014160379,0.009566028426623876,0.02554475711964516,-0.020270205317884694,-0.016526483321192432,-0.0013560334059032825,-0.0013284173255833271,0.0002383189793293796,-0.002436563300460149,9.689269048557298e-05,-0.005033215513617548,-0.0073242268549179295,-0.004039479193091338,-0.00312134295701633,-0.004604425088214493,0.041421045611632186,-0.0031083651773833004,-0.006845814256700141
5y_treynor_ratio,-0.009364590765143203,0.011169349552358604,0.15639742470597484,0.03885740241098796,0.03654095267329983,0.06349224968416578,0.06200591840683632,-0.006467439300562888,0.011747862821016447,-0.042777097730881244,0.026905822583976512,-0.017577038760624723,0.03909777259486659,0.020080530759418593,0.06629503882852918,-0.000537342060547372,0.04977624889989154,0.03418410574187187,0.03561703531624765,0.016136509452212906,0.02311592685728982,0.06848795529468174,0.01856655963520582,0.03821858581538377,-0.005441533065727159,0.03561703531624765,0.002591134076591671,0.04454791987862254,-0.0021337950722790508,0.01649004227628519,0.026002474550547515,0.021890971100998656,0.011584792199276049,0.05157241271611573,0.09618636526657948,0.052354922850760106,0.04167157652047629,0.03804161496328489,-0.015338531144265376,-0.0058605981679106835,0.030030393429438362,0.0028185658468334093,-0.0036852967487812365,0.05713751799901083,0.052032091616053926,-0.04827384923285816,0.10345811706443803,-0.009513710732559187,0.12699963671822015,0.08742800022728218,0.05481673659269681,0.04474084175920459,0.03868594168941233,0.010146587173164832,1.0,-0.00036403907135978134,0.1296986835842602,0.08009841650984563,0.10597390106571523,0.09725762216818488,0.10678803511275052,0.16267416944416016,0.03674966912039762,0.02798007373797061,0.1188784495670628,0.0880580400418179,0.07772321026762048,0.06729630760210012,0.07770105160999269,0.1057684969668892,-0.027330196396905294,0.001349343625277552,-0.003166101460978867,0.0008247346021577798,-0.003079309678254405,-0.018429772887024926,-0.01495721484702215,-0.012929435150931713,-0.00990983163247836,-0.006977744281517261,-0.01353999005771382,-0.008771615655510484,0.009447313241760126,-0.0033823838390298995
5y_alpha_ratio,-0.0072239759639744685,-0.02812184521704159,-0.03647895370933443,0.11154559913127404,0.05669245358077436,0.16230551104631977,0.03445052202795561,-0.11496269151217721,-0.007515614885988803,-0.004290889038849888,0.04268542632650402,-0.07341052251200238,0.11040227488813997,0.14728933521711382,0.006282859012874386,-0.09254623688427803,0.16721188321712166,0.11035384689373265,0.12054107946023009,0.0041444459771534424,0.0388036748139604,-0.08829734312358044,0.07926809821787056,-0.16038735378258245,-0.027881325500307714,0.12054107946023009,0.004859549090073295,0.1368168430959379,0.04182971989724516,0.10637367702206271,0.14797647599257896,0.01204695233841879,-0.08595716383217489,0.1466174548658366,0.06499527298522166,0.14495683194223777,-0.1869506176617051,0.029576841956026664,0.08463531637291531,-0.09008878890342029,-0.10467903256293216,-0.10891438907272766,0.015105182129635396,0.1548148841256064,0.17595583192169267,0.13324266775911583,-0.015130166797379337,0.3184517793230107,0.096196517219283,0.10566352903263398,0.15170098132484777,0.07535255926051138,0.209033375233291,0.008599987321948438,-0.00036403907135978134,1.0,-0.04561214766386028,0.12294910978877001,0.19826695225602045,0.15535020236027736,0.2721931234786765,-0.021653198554546595,0.00845877469013489,0.3454715759573838,0.031834352850342085,0.16552578620711342,0.1194082652943248,0.08233618161020871,0.12056416524954039,0.04950479938183463,0.012072540536210931,0.06841952070980452,-0.09062468754209894,0.00036985313319878367,-0.061923362193220366,-0.09139316537419986,-0.12646273232470015,-0.13757598136779886,-0.10225453906155046,-0.09471764664403462,-0.09429998353871095,0.008028852011352627,0.1109408356498131,-0.04073891719396626
5y_sharpe_ratio,0.024831373299897198,0.08795334301263696,0.326556572294168,0.0023670984799165433,0.4159869156966169,0.11223286209339274,0.2758126476876564,0.45305203907577607,0.48544301960949954,-0.11874194565916694,0.06267959789049656,0.2895607060083183,0.0021067787905295907,-0.015519972049887287,0.3938118222644543,0.2585602963328884,0.10575529725178978,0.00544581906509376,0.0061058789093617226,0.08404127238860046,-0.04623191366035977,0.4410395763671094,0.026228630553441722,0.27429485906267526,0.023470519773674342,0.0061058789093617226,-0.05962021795066292,-0.04491912370154095,-0.006321487624726546,-0.15320331387133507,-0.07968083502215796,0.0404998186576727,0.28216351602527207,0.06980389354916818,0.24505553644515357,0.09760165398239788,0.4376777731185098,-0.008086237046843612,-0.3028428846187465,0.2846770922606014,0.20737213061678444,0.22334331524106557,0.04142449391033143,0.07619897125487006,0.1122447269731782,-0.2492999557632753,0.09018732743331552,-0.037455642655366085,0.4111184562675336,0.17018277297140422,0.11615550208606665,0.1720482430633121,0.12918918458882048,0.006015073187983471,0.1296986835842602,-0.04561214766386028,1.0,0.3699784120287369,0.26650566312593477,0.3097417669849218,0.29184236786744455,0.19460660773595487,0.040599294869944964,0.07295774115702004,0.5095050938860575,0.21586212994571302,0.255350585112655,0.2691827847598153,0.2690103364742789,0.2981123924985535,-0.09457372986920955,0.12123659264304674,-0.1084755656153816,-0.12333574153109853,0.2388283970436195,-0.09581211024693326,0.2379359417409572,0.06520823107950802,0.20678832084006052,0.1982208606742535,0.21554940385087673,0.04368895164591444,-0.04183353979031898,-0.03537540196157988
5y_rma_ratio,0.026155744639226996,-0.35609513303156215,0.17857098470096103,0.5682106972978811,0.40198378174088417,0.2954623997560179,0.15301371309670214,-0.052069079316348146,0.42984169076483536,-0.15146154273399204,0.40567914907144387,-0.15792867470306687,0.5680244335923389,0.15237371545424663,0.3693668819255561,0.015184462702500104,0.5233791693690132,0.5636768395866312,0.6241930546335458,0.27173190325075475,0.3980708299352389,0.4053057445130116,0.4806226768385922,0.13343922393369403,-0.0181824272411999,0.6241930546335458,-0.06789338385900161,0.14796728516443544,-0.055915850805533726,0.526461857125788,0.17053307566317139,0.22460030390559785,-0.09351657219558934,0.31519387587062186,0.6473565248580984,0.2525500484410575,0.020120090439339648,0.37544544510203076,0.1002056857960487,0.10628092648836457,0.06852245418004746,-0.4988301517529973,-0.036833652295187036,0.34700130060001555,0.5673073420441617,-0.021104017654343797,0.04310782155046124,0.1029477211323417,0.44047651933002346,0.7290659053328246,0.3810935231099912,0.15482167560264798,0.1466302709307676,0.03883618191664808,0.08009841650984563,0.12294910978877001,0.3699784120287369,1.0,0.4471615692340467,0.24056331961461866,0.2664981770805369,0.13577632201410858,0.03059414719191791,0.12657388592350127,0.2729611302499196,0.6132235880498759,0.34264454564950475,0.25175296467554387,0.24218056590959486,0.2268300201435999,0.08364589732074153,-0.23970810310338486,0.1715091072830464,0.11875653962494936,-0.3229743679071853,0.19972482246372525,-0.3106737510156482,-0.2765133861081529,-0.23420407187632508,-0.3156950845922394,-0.3619309657481084,-0.042784578351917665,-0.06815043418939212,-0.11422857164605715
