fund_id,greatstone_rating
c81486ef-2ef8-4e8a-a04f-46e9695cb38d,3
83ec45f6-e94a-490a-b487-5318cb0d50ad,4
ba2efbe4-144c-4867-b2c5-aad5dc3e499b,4
d1e9c32e-ec0e-410d-bd5d-065e1b867c50,1
eec14c14-2886-4cc6-94c8-a42448fe83f3,3
4faa4496-cf3b-49a3-ab20-cefdc885080b,4
6337ed6e-d78b-4e96-a582-cda8e7c02cc2,0
b2954de6-c91e-42de-9331-b42ad96b05b5,3
44016002-8e47-4074-abac-37f55295ec82,0
ddb54752-184e-4b62-8fdf-3178507da21f,3
e71c3694-5abc-4236-8100-8b7382494e8c,2
50b1b8de-2946-41f4-9f22-eb1c8350c241,3
c7eaaf50-5e95-4d1d-9d9c-3371dcc4bca9,4
80ecb188-3cca-43f1-9736-30d44b8a00f6,3
0c727610-38d9-41fc-bac0-a22c30aa8829,4
6dda2303-33c9-444e-b8eb-44b8a62ddfa9,3
98f3e2f8-27ad-41ec-9f97-32327313b467,2
61f61725-3f9a-4d73-a4ff-b331290e2322,3
f214de1f-f9b3-45a3-8827-e4590d307462,3
1dcfa8d0-1b91-44f4-b36a-32f07d116e48,4
99dada87-1a2c-45c4-99f4-c0f90ba1916b,2
f88d1953-fcc2-45f0-ad34-3b41b8739e97,4
71bd0e44-15d0-4d55-a9a8-7cb15c260144,3
30f6a403-fb06-4c53-a2ce-94464e49eac7,2
b9433ad0-79a0-4eea-9707-80ac38d72233,4
33f4c6df-0537-499a-92a8-ce353414a10c,3
95e39d27-ae4b-4dd3-bdc3-7330bffdc618,3
2ab64896-044f-4c02-bd47-861a6dd092c2,5
1f163df7-8ae1-4934-a244-4671814956b6,4
834afab6-dfd9-417c-a74e-e5d9d7e4dd3d,3
8b96f918-fd81-4f77-91e8-ee14e5a76dd3,2
35560e9b-1aef-4a14-b5d8-5084dd15873a,5
491d1e21-e1e3-4601-a089-7ad8549a2b71,3
78e4825f-4ca9-4c8a-943a-73ac1545e56d,3
2e1a8533-b0bc-43e1-905f-991d8a06b13a,3
444aa466-53b9-4ed7-a284-b3f3bc93e361,4
a9161e11-645c-4298-9a82-a105bec8e40d,2
a06be0e1-2bac-4c7f-8ad6-a14003502a40,3
55908add-ccf9-4300-ae8f-0f346277a7ba,3
fd4189c4-eeea-4396-9f2c-95fa1d152de2,4
7b9d2636-45fd-42cb-bd86-f458e3299b80,5
2677fd72-4d7a-415e-a513-20ddaffb31f2,4
65e3cb83-5368-477e-b4df-335c443dd0c5,3
83026b6a-7ed8-48c8-8bbe-518651d8d386,4
3e087ac7-fb96-468d-85de-2dd85f0750d3,4
135aec33-cda3-4b24-9a1d-5cc3226a6a1a,4
535fb00b-31d9-4902-abbb-95ef3ecd6707,4
15f8586b-5391-492a-b705-a420b45dd0e1,4
01b60e6f-fcea-4eaf-b4dd-8be6c0279adb,2
52d2c466-6049-4dbe-a0f2-48e0fad973b7,2
6b335fe7-e0a0-424b-a502-c2904e56d6f9,3
a9700b56-eed8-4ab4-9ce1-e957e49e6276,4
3d9685ee-1f36-4f31-9bdd-a085df8d94c9,1
e57d54a4-c9b4-4f7a-869d-57cba2dc89c2,3
3ced6e4c-435e-4ad6-b570-f3a76b27cfcc,3
25bcc249-c466-4189-bdba-e7e3211a9d7b,4
8f391f60-3b4b-4849-99c6-ab79fa2e35d8,3
6eab1da3-0329-47d1-8d7b-3717f6347b8c,4
ba3d911b-d4e1-4381-982b-a1c901b0dc13,3
aa78cd5f-1e9c-42de-9f84-f38119f8219d,2
3a027947-7cf3-4ff5-97b4-ce32af84ce84,3
85169b98-8628-4b19-93ff-59f927947cc5,3
ef583122-5d94-4ce8-b48a-6420dadf558b,3
6babf4de-085c-4677-8824-0d8de8cd2e19,5
df00db29-e57c-49f2-b26b-e3478bd319a5,3
009e3101-11e6-403b-8226-188d5ffe6fcf,2
21081f9e-b9bc-4248-86da-503c57ac6eae,0
1e0a52b0-8997-4e9e-aa92-89453db41ec1,3
2e676283-ac63-4866-a393-8447e4344022,3
2f017f9b-a1f1-4fe8-af0a-0446b9a61f2d,2
688c6037-bc7e-4d73-aae5-aa7b75818110,4
72097a4d-c33c-41cf-9ab2-12fafa83d5a6,4
bf528bfe-ab35-4757-972b-81ca1ff69657,3
0ae8b659-1241-4dd0-9460-d0dc2a6984e2,4
4e312bf8-24fa-4c84-a4b0-ad513cb6085b,3
a9f2b3ce-d611-4719-9907-25eb10564f57,2
9e15ea25-0dfe-4715-9804-1eaa614f2e13,2
594e7155-3074-4ea2-8656-b6afe043c843,2
ac60b757-3a5b-47d0-9e44-50f08195f38e,3
177dc32c-2de0-413e-b0e1-5de78f2465b3,2
ad245ce8-4f63-4fbb-815f-2beed6d9f286,2
074712ad-cce2-4d33-9f41-0b86fdc92cf4,4
f9895748-e5ed-4d1f-8658-5e07d92b1667,4
dddf15a9-13b7-473c-b352-c423159a8638,2
1c4483b8-2d6f-4df9-9de1-e09298703e50,3
83be19bb-6ce1-4880-8796-d3be02ad9fe4,2
a48111f1-d7ff-4925-a529-dada43f3eb93,3
bd0353d2-043e-49d7-91d2-adcca3583acd,2
6bc7eca7-7432-4b24-bb6b-8470f5c0e6bb,4
c4871a11-47f3-432a-8137-c923904bd3d4,1
1e3d7a3a-c149-49a9-b86e-5d7aaa70010f,4
123480c3-83f0-4425-a2a3-acf90506c070,5
29a0762e-052e-4422-998c-4bf7e5e68a7f,3
081bd84c-3ec1-4ea5-b4a4-44d36d10d486,3
16363db3-2c49-4dc1-a2b4-ff663065c5ba,2
7144ce5a-75d6-4e49-a657-f74ad8cc1b2c,3
23289e2f-1fc0-4e65-8895-76c01b7790da,3
6eeef90f-4efc-4d82-b8e2-ef2e36a8a0cc,4
86c60fa1-f6e5-43b0-8fc4-b9e463cf9131,3
029f8a59-8644-466e-b40f-6d5104f6c225,4
e85a458b-0fd8-48c6-bf9b-077bf718730f,2
9fadbecc-e2a2-4ba3-b574-2d8f8d3c3890,4
fa764150-0c63-4a0b-b66a-e2d9bb525f30,3
a832c986-7c81-4b7c-ab50-c5679d01b4c6,2
d7c66e21-8874-4e2c-a57b-cab102973f48,3
72943ffe-fa24-4bc6-bdb8-2164fe75476b,4
9faa72e1-5c61-4372-9100-401e15c661a7,2
8e9fafea-bc03-4e14-8d26-62073e80c4b8,4
2438c1b1-40d4-45de-a67f-3a98000e2fea,2
cdebca84-1be5-4485-9aca-90bb4c8d69f7,4
066adaa2-f9b0-4853-8909-464fc97998a1,0
67bdffa3-fd7a-4c2d-8206-28e947d40490,0
3ae0335d-5da4-4c75-ad53-c7fa54c851f3,3
418c3ed6-bce5-41ec-a632-a7d7816d12c2,3
2bf69216-d969-4524-97a9-53ba5b0a4527,0
bbf6955a-5d1b-4746-b947-27af9e0dcc08,3
232222d7-6538-4821-a380-f1ecab4e30d2,3
2b9b3a8f-6fb8-409e-93be-3b0de56b8bf4,1
b7428080-2325-46a2-bd82-605fb4a2d9d2,0
48cea566-8b32-46da-9443-7530d0260e15,3
29adab96-394b-471a-8072-329f25e88d65,2
b9fe8f4d-6683-431e-97cd-6754449442a3,3
57795d84-163b-43bf-a7b0-d357e9feab6f,0
41f10abc-ff25-4418-b341-00e381fd2c13,3
57d44a0b-e327-4c2e-8c7d-71d8e960a203,3
7c52f009-ccea-405a-b397-2743ca4cff6d,3
addc125b-1331-4d3d-b92c-19bd5aeee5c5,3
7d0bf118-16e9-48be-b677-03fb569533c0,3
b25fd966-cc7e-4f1e-be2f-ea243cf2d338,3
3c4d14d4-2d61-44ee-8018-4b5681ad0e2c,3
49a694ed-593c-42b3-9ac7-78991bb863f8,3
ea82defa-ca06-4674-b2a8-66ed3f0fd750,1
36144e61-4e58-4212-b258-0209d2fe6e8d,3
b497cd01-b3f6-4417-b355-38694f2a4147,2
15437357-2f09-48ff-9a9e-85a6e18586a5,3
cab39557-e045-43e7-9d3c-8b13deeb2f7c,3
24aa0281-747f-409c-afdb-8719b7104c66,2
2585cdb2-d956-42be-977c-b53a95081ef5,3
0df8679a-d78d-4e4d-b334-607fab78bd1c,3
46e7a67e-9f8a-42f4-b598-ab2974de0722,2
fb15fa46-e80f-49f6-bd0d-f24478d2dec4,4
436c9949-59d8-4141-b7af-604bf2bc58b2,4
5b18ef95-57df-49e8-a304-abbf7beb9033,3
be7a78fe-c8ea-4430-abc4-c029a3284795,3
317bde07-b7d2-4088-80e3-d645bdc3a0b1,3
5d23f0dc-49f7-4d7e-acca-72b490bac66a,2
b9387b33-836d-4dd6-9606-62636fbb415a,3
3ce332ca-b1c0-44c1-b7b6-856fc280d60d,3
01e1dd56-d863-411b-bccd-a82524363b89,1
3840ce69-add6-4af4-8627-9ffca6212890,2
365c32ae-8a30-44b2-94e9-3bb52fbfedfd,3
9edbdcd5-3d23-4bba-a47d-1a121a75e665,3
b2047993-bea9-44ee-b719-fd0eac49e21b,3
c21a4c91-c90c-4378-a35d-13bcc837a07e,1
0ff983ca-9ae0-4855-ac07-1f920dc8819c,4
c5594b64-5ed5-4ee0-b1dc-6ff6061e60f5,2
1e201871-d893-4288-8ccb-566912b2ade5,2
fb97c492-8739-4009-8017-bf2e1bca6642,2
2cd2fbc0-7f4e-4932-859e-045ed2beb6f7,3
d3cc0616-2c35-407a-bf86-5e965b716996,3
9caaf065-439a-4eb6-a499-27b4149b4490,4
5b0357bf-c225-4322-aa6f-b198d3579148,4
ccb6b001-5f29-4dc0-ab74-060cd21ececb,3
2b9bec32-551b-4eb3-b53f-000dfe84b2f3,3
f3b53d97-36f6-444a-8ba5-caa58b508dda,3
203584c9-f7f1-4faa-9636-35b54bb5c4a2,0
cf9c2ed0-472b-444d-93e7-581f84d80268,4
981f6cc5-51b1-4297-8454-bfe9c5014368,2
3bb10dcf-f541-4b7a-b535-a1d7a8aac668,0
9ecf9c73-fb54-4abf-b6c3-d10f8787ff4d,2
da2077c7-0a50-4064-af27-008046d904ab,5
c07cc4b7-4059-44ce-9526-f146a185139b,4
070a3098-307c-47e4-838f-6c8f8c5d2b2a,2
78226d41-c221-45af-a8e1-3d18e9d08b99,4
93990b54-69de-487d-b934-cbe46d3f2b2b,4
c04f2c1b-5c5f-473a-9705-bd1c66b38840,2
634da471-d02c-4e41-a3d9-21000001e858,2
05b32219-6508-445f-b147-d680eb97e67b,1
da6dd67e-71b4-47ce-99fe-acd229f3e728,2
d12111a1-ff46-4637-a828-bfde92531f87,3
bf3ea580-aa5a-440d-af36-87cbb0161858,3
f08e4a73-cf8e-44a2-b369-62f210fe4d73,2
7f81af84-bfce-46a3-a792-c41c84b5e5b0,3
1c75eeb0-6efe-4890-8e70-26543afec4c5,4
b87c552d-57b3-465c-9439-7acbe098e799,2
069ba863-3752-4db4-abc4-208ae4395cb2,3
2300f4ef-b93c-49cb-80f3-d8601d47592d,5
e9bcc983-ab6e-42a9-802f-5fbdb11738d5,3
0e387622-1fc5-422b-a235-e1d8e36318de,4
faaccecf-adbd-44c1-93fa-3a0282347b91,3
66fa3132-966c-496e-b16f-45005f27b9fb,1
98a08e71-8919-415c-822b-8746cd92197c,0
e3f2f9ec-dd7b-451a-bc42-cdb066088e0c,0
7a542fa1-9f9e-43f1-b9a2-38388c7a5572,2
c3c6efcd-07f0-4b42-b94d-3691b04946bb,5
19069d6c-3cd1-4db9-bff5-a7704ff4126e,5
9766238c-c0aa-4e2b-b5a5-7ceddc24f6b0,4
9e2c54c6-6c7a-4d44-b79e-ef2b7f65f8e8,3
c9532b67-072b-49c5-9dab-367b0a81725d,3
bf5a55f4-5fd6-480e-8e34-db74e5ef2448,4
bff3c292-5eaa-41ab-b8ea-56343192130b,2
374c0818-5662-4ed3-b757-8d46edd7c96e,0
4f5a4c0d-b4f3-4bca-b59b-4cf53dd2bd17,4
20dcd535-6a38-41dc-a0bf-c671e91fb849,3
73016022-793a-4330-ab31-3692ec8e85e1,3
3c5619b9-a87e-4570-8469-a947efc72fd4,4
3106197a-837b-491e-af28-bfa6cc4e76d6,4
1e5f6533-402f-4181-a132-19fa49ae105d,4
9b2686df-0fb5-4057-a7fd-9c24596bbc83,4
e75652b3-b868-4a95-9791-154b67b1b232,3
09fd7467-af46-410e-ae80-595c46d4ccf9,3
28dca607-dc31-4533-9525-e314ce83ce88,3
0489ba90-8165-40e9-94da-b12044a1ee5c,5
de0f7c75-5239-4dfa-83d3-f3c135e1fb3b,4
1e75812f-6ad3-4131-ac5e-29a4028e4804,1
e1aeafd8-e93e-4323-b743-4343693d0c8d,3
7a9b1826-6faf-4cb5-a07b-989369f50290,2
83ddd069-28d6-4342-812e-4ac68a4185e5,3
1a9f768f-ecae-40bf-8629-30a01d16aef6,2
8fac4237-61c3-407c-9562-3deb57a2cf83,0
536b772c-dfa2-43f8-b775-dbdeb4429d90,5
5bcabf49-c362-4c60-9786-d5c8736b9869,3
1fe49f55-d250-458e-949e-10f1f3b5f90b,4
f680c9ee-25e2-46a0-8043-3af45ba6e939,4
5426bf40-b30a-45d0-85f1-75b63e25dcf5,3
8d63c2d3-9d91-4f3b-ad79-bdc885db8b67,3
d263df63-42f9-473c-9a0c-be592b02f4e0,3
4f374298-26d8-4d72-9eb7-e40f6742302b,5
6b9f896b-96a7-4d51-aa2d-924b5bb326b7,4
620d6c53-1df1-4fa6-8aef-ad19904abb03,3
19d18df1-ee87-4c4c-abda-63b69ebdfaae,3
63e28efc-bcfd-4ae9-8a04-1cad406876a6,3
6d2c31b5-8a0b-4ca9-a3c4-f6337a27b5a9,0
d9755d43-32e1-48e5-a6a5-9c8a12dfe069,0
e3b465be-82a9-4c93-bf78-2505d29d3581,3
d0ddc5c5-1aa4-4305-9f61-27b410371e0b,3
5142e2a5-9ba2-4ff6-a290-4d031d2b880d,1
3fea1319-0470-4a14-a3a3-457e827787a6,4
7f3bead5-8ed2-487d-8fac-071a02dddda1,2
f43d7168-0c2e-4036-9454-4ba2a8bae63a,3
6ed8178b-4991-4159-a01a-adfd707eaa78,4
8b01632a-1309-4132-a697-a197d6ef3708,3
e9f04148-41a2-4f17-ab6e-96488a0ff970,3
5f0c12f7-ab0b-49e5-a1a3-164714adc81b,4
71249025-1529-4353-a79b-fdf679879fd3,3
7d30ae0f-cde8-484b-be4b-7ad29612a7c6,2
5e1ba9e9-038d-44fc-823c-52180732d907,0
7453b24b-df30-41d7-8212-0646ba406269,3
ac39978c-7547-4fb5-b7fa-077e157bab15,4
0d94b4bf-21d3-4d2c-966c-aab70599231c,2
44fd2938-1fe4-483d-a597-468967e38f94,3
d1052147-38d7-4981-8b8c-b3a0dcda8aed,2
321e32f6-e452-4b2a-866d-fc97cf41f4bd,3
640c646b-1554-4195-bba4-6b9570458789,3
8ff3067e-db9c-4cef-bb66-513cd25a88ab,2
7e18a3b0-a54d-4470-af32-dee95b0e2a23,0
5915f55b-4b0a-4d24-9d75-6a6158ae4c5a,3
ddf0d065-c4de-4272-8ff4-bb73e858598b,3
7d2e1af8-4cf4-46fc-9b5b-989ae74e5ca2,4
c2588168-a051-4574-911c-dbfe172b7b72,3
be386723-1a15-417e-b232-2f44eac90f2f,2
e010bbfe-9152-4047-98a5-00668e037982,4
89293a41-0bed-4148-85b9-6eefbfe2e992,2
720867d9-66b8-4afe-bcc1-f330adc5a721,5
e1e825f4-728b-4204-9d5d-938d1e5606fe,3
9a7ddd91-61b2-4861-a68e-4b7df74cfadc,3
e39f572d-de1a-4a26-89d5-523a85b650e4,3
e651850a-a12e-4a59-a1da-d166fe120714,4
19cd24a8-7b1e-4fc4-b9be-4ec59991df99,4
383c935c-188c-46e4-8980-893210a42e1b,4
08702e4f-c5bb-4f0a-b63b-f9e4a0eb2425,3
2035af08-0fb2-42cb-b343-6f78f0dd1feb,3
8d797e6c-0350-42b3-8eaa-23488f7b2bef,4
f1288b23-2500-454d-bb1c-01b97db6ac44,5
9b1a73bc-4d9a-4e63-81d1-75a1f2adffb2,3
c0e3e9ff-e02c-47b9-823d-e522b28b457b,3
42e79b09-c1b7-419a-8514-11a29b72a0f7,2
0a4d7ce0-1882-4eb8-bb70-1a54729d6a05,3
9a1fdd27-1cb7-44dd-abb6-8cc92aef8444,3
ce1faceb-a4b8-44cd-8045-f61186c83497,2
23cc6d39-b279-431f-be4f-f3f6fbae1f68,4
d47b730e-00eb-45a3-b95b-c00ed4169f83,2
a76f3447-4faf-4582-81b8-8c7886761a68,2
b9c1818a-724e-4cd4-a8cd-5c863ba03df6,3
0a3c101f-c969-4e85-8395-3dc3e33dd3d6,4
b8701898-cbd3-446a-8bd7-edf108477742,3
8f78f31e-e4e0-4cc5-b22e-a23f2c144e25,2
4b6948eb-baab-431b-bf47-c1c9179517bf,2
5895ccaa-74f4-46ca-bb7f-688183ffe9b0,3
1ae9d140-885c-49c1-8fd0-c95bbdffb484,0
88b93934-479c-4026-86aa-37f980c85243,4
aba0e6ee-cf76-430e-99a3-3fb90a83d6a9,4
06fa5c96-ee00-49ec-b1dc-b26357307a14,5
ee6a805e-dd8c-4c0c-b4bc-a6000e9fcb7d,2
b2096e44-68f6-45eb-8b6b-ba5cb4c7d36f,5
5795bfa8-4cd7-4c2f-a96b-2d58f37c3b05,3
cdf565a5-ac2f-4e65-b88f-7038230a8886,3
2425a3ad-2cbc-4da5-b406-6d30d9635bc4,3
7ac0a988-5a9d-4819-afe0-f8cbb53a3644,2
432f5076-091c-4a32-aa78-a8f2cec4d142,4
6b6a2765-d172-4118-b64d-48a8bc9cfab0,4
481ded31-57de-469c-925b-f7bc614dd4bf,4
7c3aac60-3289-48fc-bc5d-58b8ad5acfc2,1
c74b647b-04d7-429b-8bd6-c2032bda82b0,0
ea66ef4c-6f33-486d-a767-ef134de96478,1
4aa41e5e-7517-4e08-a277-d9a39f4d741f,3
777ca06d-eea6-4138-ac3f-14a1a0e6016c,3
051194be-17f7-494b-a77d-05258bada2b2,3
7aff47a1-61e8-4417-8018-20526283493c,2
c3fc54b2-9935-49e0-a11c-ab3a6d8323b3,3
27803b62-9039-493c-8858-af04888c911b,3
0b3f1008-999f-4e19-9b0a-244fcb9df392,3
64a1cbe1-b96d-44dc-b655-31d335ac9935,3
d3919873-9186-4ac5-bdc6-60605d7a9e5a,2
03c7d983-5bfd-4544-996b-8ae3530ed215,2
f4b577d9-c252-470e-813c-a10e91bd31a5,3
7f9873a3-4ff9-475e-a734-d84bb26eb028,1
d8a42708-68b5-416c-bbfa-3ba2cf743e8e,4
aa2f1fe5-1cda-4db8-a63c-7e03a7247dde,2
ae68b82f-fc9c-4682-be9b-a3bd4e71c2c6,3
f9d165a4-2e8a-46c8-8701-286821b785df,4
66d216dc-5648-44e1-aefd-aefba0352c9e,3
e78dbecd-be49-42a3-a64d-744619b06ac8,2
56c5e0c6-6372-4cfa-9543-d571b30d51d8,3
cad5f29b-810e-4a56-be03-2151b485d601,4
42951682-b149-4fea-8643-afc6ec6b9204,0
6b969c25-88d4-43d8-bc76-288fa0f1bbb1,2
4b1434f0-232b-47c7-9a2f-7cd3c0a6a5b4,5
8daf4ebb-c481-443a-a282-43aefc988865,3
286a0ad1-7065-45a0-88b4-22b4a4a6b2a3,2
296efce2-5b5e-4ab1-8ee0-075c381b19b6,3
6e2f91f1-5f96-4ee0-8610-b7f720c44e99,2
96f5eb8b-933c-4b1d-803a-ea92df668cfc,3
11e9daa0-99b6-4858-a344-c582015e428d,5
a3061493-3b05-47c1-a782-1381c753bcd4,3
54ca7cca-11f4-4bce-914a-28c1ff27d7c4,2
01c5992b-32c6-4406-8d78-48c5baa6176a,4
3ea628a6-a152-4ec6-9872-c53f06a17f27,3
2ffedecd-4ebb-4bff-ae70-df6b52640627,3
2bdc8eec-5c39-4d24-bfca-9e209a432046,3
c4238854-db39-4028-93bf-a82854491a39,4
1cfc9de3-f8f9-4fd5-9443-6216c402ab7f,3
4033a48f-e8e2-41a1-acc0-94cbb61792f3,3
d71d8082-59ca-4808-8532-095a02df5223,2
c0a4b191-1af7-482c-af6b-a63fb8aa4abe,3
7e68079f-2adb-4a1c-82c9-3ea8f8c6dc86,4
290f9c2b-384a-4ca5-9510-bd9a54d46368,1
a87c6ffc-65ee-4634-9d29-02952689a67f,0
b7ffe882-e064-46d2-a6d1-146ffdc9ac0b,2
68cab7a8-c002-4bd7-a0aa-8e45d3ecda36,2
a2987bf8-0c19-4910-8dfd-eca8433044a5,4
51ba69ea-72a0-4254-be7c-554b1ced582b,3
9278ebb2-10e5-4235-aa4a-c66b3766f594,4
9217e3d1-da1c-43e2-9e1a-cb36235d717b,1
c4127e1e-7679-489f-984e-ab814d2e94b2,3
0f77bd5d-87c6-4f47-9354-730c767c4688,4
d18a0397-84bc-4052-9063-7a2f1422dbc0,0
29be6cf5-98ab-429e-a6e9-47c7a147068c,5
87ca6d39-9661-4272-a2d0-ac18c1ccae3e,3
b6b7a3e5-56c2-4c2e-a4ee-6bdf79618276,0
3275c4da-07fb-4d60-9be1-807ee3d200ae,1
201946e9-59b9-4be1-8232-b97e61a88c31,3
538d6fc8-820c-4a41-804a-1c0e66e411a0,4
0dd92d9c-3f86-4fa1-bbfb-6d820478afbd,3
ea5d18c5-7b52-4295-967f-8d98846fdfd1,5
b276072b-3e5f-47b3-aa68-d5890d11b1a6,3
b0521999-60a7-4c57-be59-85d2f337f881,3
a1c998a2-00bb-415f-9e9f-8c07907d3336,2
978ec416-2e44-4339-bcf6-e7001c8f70f8,4
560368f3-638d-4dcb-b933-d5c960cccd29,2
07eb5eb4-775d-4474-bf0a-7602893a260d,2
e16eae55-cffd-47e1-bf67-994a3011e863,3
f0d29c14-7f3d-4a8f-af4d-509486d80880,4
343a1fad-358d-48d1-9a42-1c9a52c67a5d,4
01faa5f4-7b6e-4280-9fec-02237bd67ddc,4
c3f3fc9e-885e-49aa-bce5-5b4cce48099e,3
17875010-62aa-4155-b559-0f1277e05fde,0
1e5942cc-b411-48e0-828c-9a0e2d740fde,4
12cc5baa-c5d8-4793-9173-d3a9ef78edab,4
e21e347d-1ba9-403b-bfec-466bd5bee598,3
b64cfa61-f0a2-4a18-b17d-447cdd157db8,4
b5a0deea-f93c-4bdf-a392-78511edf7839,4
71a71b46-2151-4da7-80bf-df958256e4f3,3
9ae4663c-67c1-4564-b329-d41b8eb37458,2
b5205035-d061-4610-9e34-e0a281135627,2
5ac4a528-8d57-4836-b0ad-41c00726526f,3
9b4b6671-7f8d-4313-adca-387fa5460f60,2
b118f55d-9a1e-4bb4-bad1-009f3434403e,3
ceae534b-f832-4145-9e70-aea530357e19,3
4d094688-81bb-4405-b174-729f3764cd59,2
b0e7f332-8956-4c6c-bdd6-9e201b58d0cd,2
b8e11c15-baa0-4d85-8bc7-d0c6790e6e0b,2
1758f0e4-14ec-4d1b-8004-75613edb7721,3
67604fe5-89d8-4d7d-aa17-b8ac29e1415a,4
69c50a56-ef1e-424e-8b67-9d6b93abeaa4,4
b58b081c-9b95-44ef-9a56-da17f2cf2485,3
c7555f2a-0237-4594-a836-d8fb551a0141,1
7c2342cc-1265-42a1-8be6-55bdb090c118,3
0f3fe52b-f212-42f0-81ea-b797ed2a16e2,0
bb98a543-fd36-498c-8643-8d37e0f2190f,2
3b182e76-c8e0-438a-92c6-ec440f760662,4
3a8322d5-71c0-4b0f-9a78-635b8e743e44,3
adc17e8d-d3dd-407a-9b4b-5347519063b9,2
ba6de010-64ad-43ee-b179-80969e1f677b,3
f8b02e4e-ee74-4724-9a7b-24534143f2ef,2
e2d27c6f-ea08-4e30-89bf-23deba4966ad,3
110a8a50-66d9-4a1c-a8fe-f93a17e43bec,3
45cabb40-6b78-4629-8dbd-aaf171ae01a2,3
36bfa4b1-7766-4440-ae61-76351d703f2d,5
6086a568-1f33-4c07-ace0-2ab8eef1bf00,2
7c00a225-f377-4bd9-a4ae-b4ad4e21650a,4
5ab3fe55-acb6-4903-8b82-790f4a9feecc,0
8c45a1ab-dff5-4e2a-9371-cca8aa52d30e,5
e2c7cf7e-32fc-40dd-a987-54aa48549593,2
40fd88e9-4fa6-475b-ac89-faaed35e5ccd,3
0c005282-95dc-4275-bc93-defe5e5c0e35,0
0c5fa1fa-95a3-4df6-9692-eab6149ed3f1,3
dc80302d-2f9e-4bca-9059-024899afd4d7,5
a2fb67c3-8458-4a6e-a923-0e8de5addfad,1
d5de4a22-31d4-423a-92c1-d2e904a37fe8,5
25c9d069-d841-4547-9117-cdf6883ea9b0,5
01b96e7c-6297-4175-8ad0-fffd6b0ba666,4
cb04b089-d7f5-4afe-b119-f477592d91e8,2
2bc9e7dc-5033-4f2c-afeb-ea01b6b697be,1
12109912-d4e7-4e98-be68-a91effeba712,3
608b07af-7a87-4178-9e32-25076f463ad8,4
ccf23772-95b8-471d-a032-35ea386babcb,2
6d46b79a-b52a-4a20-a138-23e22c3e0619,2
f6f3d2b8-81f0-4344-bfe4-b00a73b74bfa,2
74fd12e0-ed04-44eb-83f3-79fba9e8483f,1
c715efec-61c0-41dd-b336-b338e22fa1b5,3
a8a86fc1-c5e1-4d9d-91d0-6eec828d6fc2,0
250b7d56-17ef-4e24-81ed-ab7e408aefa7,3
99925258-c148-4741-8a10-bd8ab15ea69c,3
da5de859-abe1-4ac9-9f12-03e2ce34ea77,2
a79dc47f-3345-4327-843a-2ad54c144b3b,4
01c13d12-6b25-4362-aecb-6249572fc3f9,2
ef2a51b5-3b16-4a53-b2c7-a4fe8822d5a5,2
5f891306-5be7-464c-9716-e9c91ead35d0,4
4ca47d7c-1717-4cd5-baa5-601d842c037b,4
807eea87-b1f8-4441-a7d2-657383c3b285,4
0253f562-8ead-4cdb-8cec-9e25b65fdd64,3
a9a15c01-24d7-4417-a451-f00bfcfd69f7,4
b1aad241-38f8-45b7-8f24-644dd062f517,1
890fe2f6-1636-4150-b17e-1c296db3615b,2
4334cbf5-9b9c-4a2a-be9c-0b59dc95a3ee,3
3dd42cfb-f2b2-4bc3-b36c-0bc8732c3e55,3
f7153239-df2d-4e9b-8329-ec30d370c29b,1
6fcacf2f-8254-473f-87e0-0f2ab7545067,2
58d8a558-2f64-4b22-9040-70997f9829d2,2
a72d7d63-0fad-4a0c-8858-9d925bc9e57c,2
89211eec-7a03-4d4c-83fe-1c9578ab9f2e,3
755bec3a-15fd-45b5-b021-97a690a9be94,3
6f64adda-36af-4b21-ac2f-15a14961a08c,5
a0637318-5716-458c-9f53-ae206076ec80,5
b802176c-5907-4451-ac5f-d2e8613e65fc,0
46d8c9bb-537c-4d91-ad2b-8fc675bddc92,2
76a8cf45-5c2a-43c4-b89b-4e5d25726345,3
c390b57c-2da0-4f7c-b2a8-9441cfbefddb,4
1acf3ccc-4291-4108-9c47-c745ffb72143,3
b0619e8a-e40f-4322-a362-ab37c032e6a3,2
42c21844-bc06-48b3-b2cf-a6b26c60bbe5,3
37e52407-42cb-49a5-9583-77101db0de15,2
538c6fd1-f355-4a19-be8d-ff3eac63667f,2
83a63626-b100-4e83-bec3-12de037cf29d,0
ea680836-ce98-4c8d-a543-12fc02a6220b,5
cf2def62-151b-4c7a-a711-d7349e5a879f,2
032acbbd-6a1a-4c2e-ac4b-503f5b41a35b,3
5f04cccf-3782-45a6-8037-d2dd61cce63d,3
45fbbd84-757b-47b2-bbb6-68bde76c23f3,2
a50f9698-38db-4341-8e29-776b61459030,0
027d0917-590e-4ab4-875b-35b8663a8f76,3
74cc12cd-03ba-4a15-a5c9-0d07e85f00b1,3
0c2ec5fe-b1a7-4a09-9908-1433c6f5a2d0,5
2b694aeb-8d0f-46ff-a577-88743f3fc651,3
bb0f3d7e-897a-4144-a761-3c804b11f7c7,3
ddd834af-aec1-404f-9926-3c4ebdd33a1a,5
3573c345-c2e9-482b-95f1-4b9c56754cbf,3
7e433aac-6907-43c2-94e3-4dbf41f5482b,3
832eaf9e-6764-4d9c-bd20-0aa2184e9d19,5
